latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.205,77.083,303.1,1.3,1.1,2021-01-04,0750,Aqua,MODIS,55,6.1NRT,291.5,5.6,D
30.207,77.096,302.8,1.3,1.1,2021-01-04,0750,Aqua,MODIS,54,6.1NRT,291.6,5.3,D
30.21,77.471,306,1.2,1.1,2021-01-04,0750,Aqua,MODIS,63,6.1NRT,293.6,5.7,D
30.112,76.912,302.4,1,1,2021-01-09,0810,Aqua,MODIS,52,6.1NRT,291.3,4,D
30.155,77.025,310.4,1,1,2021-01-09,0810,Aqua,MODIS,70,6.1NRT,291.3,9.6,D
28.452,77.347,303.6,1.1,1.1,2021-01-16,0815,Aqua,MODIS,57,6.1NRT,292.6,4.4,D
30.083,77.048,302,1,1,2021-01-18,0805,Aqua,MODIS,50,6.1NRT,289.7,4.2,D
30.331,77.033,303.6,1,1,2021-01-18,0805,Aqua,MODIS,56,6.1NRT,292.4,4.4,D
30.066,77.305,311.6,1,1,2021-01-18,0805,Aqua,MODIS,67,6.1NRT,287.2,9.8,D
29.912,77.2,303.1,1,1,2021-01-18,0805,Aqua,MODIS,55,6.1NRT,290.9,4.6,D
29.911,77.19,303.4,1,1,2021-01-18,0805,Aqua,MODIS,56,6.1NRT,290.6,4.9,D
28.01,77.248,304.8,1,1,2021-01-18,0805,Aqua,MODIS,60,6.1NRT,289.7,6.1,D
29.93,77.19,307.8,1.3,1.1,2021-01-20,0750,Aqua,MODIS,66,6.1NRT,290.7,11.5,D
30.278,77.058,304.9,1.3,1.1,2021-01-20,0750,Aqua,MODIS,60,6.1NRT,291.5,8.5,D
29.908,74.942,307.1,1.5,1.2,2021-01-21,0835,Aqua,MODIS,64,6.1NRT,296.3,9.5,D
29.901,74.952,309.2,1.5,1.2,2021-01-21,0835,Aqua,MODIS,68,6.1NRT,295.7,12.3,D
28.859,76.191,305.7,1.2,1.1,2021-01-23,0820,Aqua,MODIS,48,6.1NRT,290.3,7.4,D
28.858,76.184,307.8,1,1,2021-01-25,0810,Aqua,MODIS,59,6.1NRT,291.8,7,D
29.209,76.591,306.1,1,1,2021-01-26,0540,Terra,MODIS,63,6.1NRT,288.8,7.5,D
30.33,77.224,304.2,1.1,1,2021-01-27,0755,Aqua,MODIS,58,6.1NRT,291.6,6.1,D
29.912,74.948,302.5,1.8,1.3,2021-01-29,0610,Terra,MODIS,52,6.1NRT,291.4,10.2,D
29.908,74.954,302.9,1.8,1.3,2021-01-29,0610,Terra,MODIS,39,6.1NRT,291.5,9.8,D
29.905,74.944,306.6,1,1,2021-01-29,1710,Terra,MODIS,69,6.1NRT,278.7,11.3,N
29.906,74.955,312.5,1,1,2021-01-29,1710,Terra,MODIS,85,6.1NRT,280.8,15.4,N
30.351,77.036,300.9,1.5,1.2,2021-01-31,0555,Terra,MODIS,42,6.1NRT,288.9,7.9,D
28.985,76.125,308.5,1,1,2021-02-01,0815,Aqua,MODIS,24,6.1NRT,295.4,6,D
30.405,76.895,301.2,1.1,1,2021-02-02,0545,Terra,MODIS,45,6.1NRT,290.4,3.8,D
29.388,76.421,315.5,1,1,2021-02-02,0545,Terra,MODIS,76,6.1NRT,291.1,13.6,D
29.381,76.413,310.4,1,1,2021-02-02,0545,Terra,MODIS,70,6.1NRT,290.9,10.2,D
29.379,76.423,304.9,1,1,2021-02-02,0545,Terra,MODIS,60,6.1NRT,290.8,6.4,D
29.859,76.427,306.9,1,1,2021-02-02,0545,Terra,MODIS,64,6.1NRT,289.9,7.7,D
29.631,77.11,308.8,1.1,1,2021-02-02,0545,Terra,MODIS,68,6.1NRT,291.3,9.1,D
29.202,76.843,301.2,1.1,1,2021-02-02,0545,Terra,MODIS,46,6.1NRT,290.9,3.9,D
30.371,77.099,311.3,1,1,2021-02-03,0805,Aqua,MODIS,71,6.1NRT,290.9,10,D
29.282,76.975,304.2,1,1,2021-02-03,0805,Aqua,MODIS,43,6.1NRT,293,3.9,D
28.969,76.35,305.5,1.1,1,2021-02-04,0535,Terra,MODIS,61,6.1NRT,288.9,7,D
29.151,76.695,300.1,1,1,2021-02-04,0535,Terra,MODIS,25,6.1NRT,287.8,3.4,D
29.082,76.666,308.2,1,1,2021-02-04,0535,Terra,MODIS,67,6.1NRT,282.4,10.3,D
29.476,76.86,306.2,2.1,1.4,2021-02-07,0740,Aqua,MODIS,41,6.1NRT,293.2,16.8,D
29.476,76.853,307.3,2.1,1.4,2021-02-07,0740,Aqua,MODIS,57,6.1NRT,292.6,20.2,D
29.628,77.115,304.7,1.3,1.1,2021-02-08,0820,Aqua,MODIS,46,6.1NRT,294.6,6.2,D
29.63,77.106,307.6,1.3,1.1,2021-02-08,0820,Aqua,MODIS,62,6.1NRT,293.7,8.8,D
28.828,76.938,309.9,1.3,1.1,2021-02-08,0820,Aqua,MODIS,48,6.1NRT,298.6,7.6,D
28.826,76.925,330.4,1.3,1.1,2021-02-08,0820,Aqua,MODIS,85,6.1NRT,299.6,36.6,D
29.006,77.168,305.8,1,1,2021-02-10,0810,Aqua,MODIS,35,6.1NRT,295.8,3.3,D
30.166,77.035,305.4,1,1,2021-02-10,0810,Aqua,MODIS,56,6.1NRT,293.9,4.7,D
30.178,77.259,310.1,1,1,2021-02-10,0810,Aqua,MODIS,67,6.1NRT,296.2,6.9,D
29.851,77.15,317.1,1,1,2021-02-10,0810,Aqua,MODIS,76,6.1NRT,294.7,13.6,D
29.192,76.394,309.7,1,1,2021-02-10,0810,Aqua,MODIS,55,6.1NRT,294.9,6.8,D
29.148,76.669,312,1,1,2021-02-10,0810,Aqua,MODIS,61,6.1NRT,296.2,7.6,D
29.099,76.647,317.9,1,1,2021-02-10,0810,Aqua,MODIS,73,6.1NRT,295.7,12.9,D
29.101,76.657,309,1,1,2021-02-10,0810,Aqua,MODIS,54,6.1NRT,295.2,5.7,D
29.649,77.092,311.4,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,294.4,8.7,D
29.087,76.442,310.5,1.2,1.1,2021-02-12,0755,Aqua,MODIS,61,6.1NRT,295.2,10.3,D
30.357,77.096,307.2,1.5,1.2,2021-02-16,0555,Terra,MODIS,63,6.1NRT,293.5,10.5,D
30.359,77.104,306.3,1.5,1.2,2021-02-16,0555,Terra,MODIS,62,6.1NRT,293.6,9.2,D
30.362,77.088,307.3,1.5,1.2,2021-02-16,0555,Terra,MODIS,64,6.1NRT,293.8,10,D
30.308,77.433,306.5,1.6,1.2,2021-02-16,0555,Terra,MODIS,63,6.1NRT,293.6,10.6,D
29.955,77.061,311.1,1.1,1.1,2021-02-17,0815,Aqua,MODIS,66,6.1NRT,296.6,8.5,D
29.95,77.055,312.3,1.1,1.1,2021-02-17,0815,Aqua,MODIS,68,6.1NRT,296.8,9.1,D
30.407,77.2,306.7,1.2,1.1,2021-02-17,0815,Aqua,MODIS,58,6.1NRT,296.3,4.9,D
30.27,77.386,306,1.2,1.1,2021-02-17,0815,Aqua,MODIS,54,6.1NRT,295.5,5,D
29.626,76.549,313.4,1.1,1,2021-02-17,0815,Aqua,MODIS,70,6.1NRT,296.3,10.9,D
29.568,76.746,316.6,1.1,1,2021-02-17,0815,Aqua,MODIS,74,6.1NRT,295.4,14.1,D
29.799,76.541,316.6,1.1,1,2021-02-17,0815,Aqua,MODIS,74,6.1NRT,296.5,13.9,D
29.8,76.552,333.9,1.1,1,2021-02-17,0815,Aqua,MODIS,88,6.1NRT,297.7,35.6,D
29.536,76.689,308.6,1.1,1,2021-02-17,0815,Aqua,MODIS,59,6.1NRT,296.7,6.8,D
30.019,77.025,315.8,1.1,1,2021-02-18,0545,Terra,MODIS,74,6.1NRT,294.5,13.3,D
30.4,77.237,304.9,1.1,1,2021-02-18,0545,Terra,MODIS,57,6.1NRT,293.3,4.6,D
28.777,76.396,307.5,1,1,2021-02-18,0545,Terra,MODIS,51,6.1NRT,292.9,6.4,D
30.02,77.014,316.2,1.1,1,2021-02-18,0545,Terra,MODIS,75,6.1NRT,294.1,13.8,D
29.489,77.132,312.5,1,1,2021-02-19,0805,Aqua,MODIS,68,6.1NRT,296.9,9,D
30.413,77.206,316.5,1,1,2021-02-19,0805,Aqua,MODIS,75,6.1NRT,295,12.1,D
29.935,77.151,309.4,1,1,2021-02-19,0805,Aqua,MODIS,63,6.1NRT,294.5,6.9,D
28.098,77.397,312.1,1,1,2021-02-19,0805,Aqua,MODIS,63,6.1NRT,296.2,8.6,D
29.487,77.122,313.2,1,1,2021-02-19,0805,Aqua,MODIS,69,6.1NRT,296.2,9.6,D
30.466,77.035,302.6,1,1,2021-02-20,0530,Terra,MODIS,41,6.1NRT,292,3.1,D
28.875,76.443,311.3,1.8,1.3,2021-02-23,0605,Terra,MODIS,59,6.1NRT,296,15.9,D
30.649,76.915,372.1,1.3,1.1,2021-02-24,0820,Aqua,MODIS,100,6.1NRT,307.7,177.2,D
30.651,76.929,334.1,1.3,1.1,2021-02-24,0820,Aqua,MODIS,87,6.1NRT,302.7,40.8,D
30.661,76.927,327.2,1.3,1.1,2021-02-24,0820,Aqua,MODIS,82,6.1NRT,303.2,26.1,D
30.659,76.914,374.5,1.3,1.1,2021-02-24,0820,Aqua,MODIS,100,6.1NRT,307.3,189,D
30.64,76.925,307.7,4.3,1.9,2021-02-24,1745,Terra,MODIS,59,6.1NRT,286,74.7,N
30.638,76.932,303,4.3,1.9,2021-02-24,1745,Terra,MODIS,51,6.1NRT,285.7,55.3,N
30.636,76.887,300.1,4.3,1.9,2021-02-24,1745,Terra,MODIS,13,6.1NRT,285.9,41.6,N
30.656,76.912,304,1.4,1.2,2021-02-24,2025,Aqua,MODIS,58,6.1NRT,285.1,13.2,N
29.811,77.183,312.7,1.3,1.1,2021-02-25,0550,Terra,MODIS,66,6.1NRT,299.2,10.9,D
28.921,75.866,317.6,1.1,1.1,2021-02-25,0550,Terra,MODIS,25,6.1NRT,300.1,8.4,D
30.643,76.908,317.7,1.2,1.1,2021-02-25,0550,Terra,MODIS,65,6.1NRT,301.8,11.2,D
30.645,76.896,326.4,1.2,1.1,2021-02-25,0550,Terra,MODIS,82,6.1NRT,301.4,22.5,D
30.427,77.124,312.5,1,1,2021-02-26,0810,Aqua,MODIS,60,6.1NRT,300.4,6.5,D
29.91,74.949,317.2,1,1,2021-02-26,0810,Aqua,MODIS,44,6.1NRT,304.7,8.5,D
29.061,76.706,319.4,1,1,2021-02-27,0540,Terra,MODIS,74,6.1NRT,297.5,13.8,D
29.908,74.945,308.2,1.1,1,2021-02-27,0540,Terra,MODIS,60,6.1NRT,296.8,6.5,D
29.906,74.944,313,2.3,1.5,2021-02-27,1640,Terra,MODIS,86,6.1NRT,285.6,47.9,N
29.911,74.955,308.1,1,1,2021-02-27,2100,Aqua,MODIS,73,6.1NRT,285.4,11.8,N
29.874,77.181,311.4,1.1,1,2021-02-28,0755,Aqua,MODIS,56,6.1NRT,298.9,6.7,D
30.288,77.176,310.1,1.2,1.1,2021-03-01,0525,Terra,MODIS,63,6.1NRT,296,8.2,D
28.211,77.372,307.9,1.1,1,2021-03-01,0525,Terra,MODIS,46,6.1NRT,295.7,6,D
29.904,74.954,310.3,1.8,1.3,2021-03-02,0610,Terra,MODIS,55,6.1NRT,298,14.8,D
30.254,77.378,309.7,1.5,1.2,2021-03-02,0745,Aqua,MODIS,63,6.1NRT,298.1,9.7,D
29.78,77.075,308.7,1.5,1.2,2021-03-04,0555,Terra,MODIS,58,6.1NRT,295.8,10.3,D
30.046,76.945,309.4,1.5,1.2,2021-03-04,0555,Terra,MODIS,60,6.1NRT,296.4,10.1,D
29.19,75.714,323.1,1,1,2021-03-05,0815,Aqua,MODIS,57,6.1NRT,310.5,11.6,D
30.644,76.925,320,4.1,1.9,2021-03-06,0720,Aqua,MODIS,79,6.1NRT,301.7,90.4,D
30.66,76.92,328.6,4.1,1.9,2021-03-06,0720,Aqua,MODIS,85,6.1NRT,302.3,157.1,D
30.001,76.939,319.6,1,1,2021-03-07,0805,Aqua,MODIS,67,6.1NRT,296.4,15.4,D
30.357,77.384,309.3,1,1,2021-03-08,0530,Terra,MODIS,60,6.1NRT,297.2,4.9,D
29.427,76.376,309.8,1.1,1,2021-03-08,0535,Terra,MODIS,61,6.1NRT,295.8,7.2,D
29.085,76.181,308.5,1.1,1,2021-03-08,0535,Terra,MODIS,41,6.1NRT,296.5,4.8,D
29.087,76.17,322.3,1.1,1,2021-03-08,0535,Terra,MODIS,77,6.1NRT,297.6,17.8,D
30.358,77.517,316.6,1.2,1.1,2021-03-09,0750,Aqua,MODIS,60,6.1NRT,302.5,9.2,D
30.48,77.143,311.7,1.9,1.4,2021-03-11,0740,Aqua,MODIS,63,6.1NRT,301.4,12.4,D
29.128,75.774,315.7,1.1,1.1,2021-03-13,0550,Terra,MODIS,67,6.1NRT,295.7,10.8,D
30.287,76.974,304.1,1.2,1.1,2021-03-13,0550,Terra,MODIS,39,6.1NRT,284.2,5.1,D
30.135,76.977,310.1,1,1,2021-03-15,0540,Terra,MODIS,56,6.1NRT,297.7,5,D
30.083,76.957,311.5,1,1,2021-03-15,0540,Terra,MODIS,60,6.1NRT,297.7,6.1,D
29.831,76.521,308.9,1.2,1.1,2021-03-16,0755,Aqua,MODIS,24,6.1NRT,296.9,5.4,D
29.159,77.108,313.2,1.6,1.2,2021-03-20,0555,Terra,MODIS,52,6.1NRT,300.9,11.7,D
29.835,76.27,322.7,1.4,1.2,2021-03-20,0555,Terra,MODIS,76,6.1NRT,300.1,25.1,D
30.608,76.912,321,1.1,1.1,2021-03-21,0815,Aqua,MODIS,78,6.1NRT,303.9,12.1,D
28.875,76.424,312.8,1,1,2021-03-22,0545,Terra,MODIS,39,6.1NRT,298.3,5.1,D
28.966,77.182,323.7,1.1,1,2021-03-22,0545,Terra,MODIS,79,6.1NRT,298.3,17.8,D
29.911,76.703,313.6,1.1,1,2021-03-24,0530,Terra,MODIS,59,6.1NRT,299.1,7.9,D
29.853,77.193,313.4,1,1,2021-03-24,0530,Terra,MODIS,53,6.1NRT,301.9,5.9,D
30.362,76.901,313.6,1,1,2021-03-24,0530,Terra,MODIS,58,6.1NRT,299.4,6,D
30.538,76.881,325.2,1.3,1.1,2021-03-28,0820,Aqua,MODIS,76,6.1NRT,304.2,20.4,D
28.693,76.733,320.4,1.2,1.1,2021-03-29,0550,Terra,MODIS,47,6.1NRT,306.5,10.3,D
30.454,77.26,325.9,1,1,2021-03-30,0810,Aqua,MODIS,71,6.1NRT,312.2,9,D
30.409,77.421,322.2,1,1,2021-03-31,0540,Terra,MODIS,71,6.1NRT,309.1,9.7,D
30.471,77.219,304.6,1.1,1.1,2021-04-03,1710,Terra,MODIS,43,6.1NRT,292.4,8.1,N
30.481,77.217,306.5,1.1,1.1,2021-04-03,1710,Terra,MODIS,67,6.1NRT,292.1,9.5,N
30.413,77.451,320.1,1.7,1.3,2021-04-04,0515,Terra,MODIS,68,6.1NRT,307.5,14.7,D
28.186,77.118,324.4,1.7,1.3,2021-04-05,0555,Terra,MODIS,67,6.1NRT,307,17.4,D
28.189,77.101,332.4,1.7,1.3,2021-04-05,0555,Terra,MODIS,80,6.1NRT,307.5,37.9,D
29.254,76.878,321.2,1.1,1,2021-04-06,0815,Aqua,MODIS,55,6.1NRT,307.3,7.2,D
29.643,77.053,320,1.1,1.1,2021-04-06,0815,Aqua,MODIS,65,6.1NRT,305.9,8.3,D
29.641,77.041,325.3,1.1,1.1,2021-04-06,0815,Aqua,MODIS,75,6.1NRT,307.5,14.7,D
29.271,76.868,368.5,1,1,2021-04-08,0805,Aqua,MODIS,100,6.1NRT,315.1,99.7,D
30.138,77.235,344.9,1,1,2021-04-08,0805,Aqua,MODIS,91,6.1NRT,312.2,38.9,D
30.147,77.233,342.5,1,1,2021-04-08,0805,Aqua,MODIS,89,6.1NRT,309.9,34.7,D
29.27,76.857,329.4,1,1,2021-04-08,0805,Aqua,MODIS,70,6.1NRT,313.2,13.8,D
29.792,75.521,325.5,1.1,1,2021-04-08,0805,Aqua,MODIS,65,6.1NRT,314.8,11.1,D
28.027,77.486,325.8,1,1,2021-04-09,0535,Terra,MODIS,41,6.1NRT,313.8,7.3,D
30.477,77.215,308.4,2,1.4,2021-04-09,1630,Terra,MODIS,74,6.1NRT,292.8,22.8,N
30.474,77.222,313.1,2,1.4,2021-04-09,1630,Terra,MODIS,86,6.1NRT,294,32.6,N
30.478,77.24,303.6,1.1,1,2021-04-09,2050,Aqua,MODIS,56,6.1NRT,290.7,7,N
29.167,77.086,331.1,1.3,1.1,2021-04-10,0750,Aqua,MODIS,72,6.1NRT,312.9,22.8,D
30.472,77.246,325.7,1.2,1.1,2021-04-10,0750,Aqua,MODIS,49,6.1NRT,313.8,10.4,D
29.169,77.1,347.2,1.3,1.1,2021-04-10,0750,Aqua,MODIS,91,6.1NRT,312.5,63.5,D
28.057,77.389,329.9,1.3,1.1,2021-04-11,0520,Terra,MODIS,61,6.1NRT,314.7,14.3,D
27.955,77.447,326.7,2.3,1.5,2021-04-12,0605,Terra,MODIS,57,6.1NRT,310.7,25,D
30.428,77.386,320.6,1.9,1.3,2021-04-12,0740,Aqua,MODIS,59,6.1NRT,304.6,15.4,D
30.425,77.4,325,1.9,1.3,2021-04-12,0740,Aqua,MODIS,70,6.1NRT,303.9,28.4,D
28.373,76.688,330.1,1.3,1.1,2021-04-14,0550,Terra,MODIS,67,6.1NRT,313.4,13,D
29.945,76.591,335.7,1.2,1.1,2021-04-14,0550,Terra,MODIS,73,6.1NRT,299.7,35.4,D
28.451,76.711,336.5,1.3,1.1,2021-04-14,0550,Terra,MODIS,79,6.1NRT,314.6,24.1,D
30.407,77.281,302.1,1.1,1,2021-04-14,1650,Terra,MODIS,44,6.1NRT,285.1,6,N
29.984,77.137,325.9,1,1,2021-04-15,0810,Aqua,MODIS,58,6.1NRT,310.5,7.8,D
29.702,76.762,335.1,1,1,2021-04-15,0810,Aqua,MODIS,79,6.1NRT,313.4,15.6,D
29.7,76.752,343.2,1,1,2021-04-15,0810,Aqua,MODIS,88,6.1NRT,314.4,28.8,D
28.82,76.614,330.5,1,1,2021-04-16,0540,Terra,MODIS,76,6.1NRT,309,12.3,D
30.434,77.361,326.5,1,1,2021-04-16,0540,Terra,MODIS,51,6.1NRT,309.3,10.8,D
28.851,76.852,323.6,1.2,1.1,2021-04-17,0755,Aqua,MODIS,56,6.1NRT,307.7,8.3,D
28.426,76.895,330.2,1.1,1.1,2021-04-18,0525,Terra,MODIS,67,6.1NRT,309.9,11.8,D
28.096,77.473,328,1.1,1,2021-04-18,0525,Terra,MODIS,51,6.1NRT,311.1,8.6,D
28.423,76.887,327.8,1.1,1.1,2021-04-18,0525,Terra,MODIS,45,6.1NRT,310.2,10.5,D
30.339,76.811,323.8,1.2,1.1,2021-04-18,0525,Terra,MODIS,58,6.1NRT,305,9.3,D
29.538,76.882,327.7,1.2,1.1,2021-04-18,0525,Terra,MODIS,67,6.1NRT,309.4,11,D
29.001,76.843,323.9,2.5,1.5,2021-04-19,0610,Terra,MODIS,55,6.1NRT,306.8,27,D
29.77,76.836,355.8,1.7,1.3,2021-04-19,0745,Aqua,MODIS,97,6.1NRT,313.1,123.3,D
28.316,76.645,334,1.8,1.3,2021-04-19,0745,Aqua,MODIS,72,6.1NRT,315.9,28.6,D
30.569,76.945,323.6,1.6,1.2,2021-04-19,0745,Aqua,MODIS,70,6.1NRT,309.4,13.4,D
28.3,76.688,332.6,1.8,1.3,2021-04-19,0745,Aqua,MODIS,69,6.1NRT,314.8,23.3,D
30.294,76.843,321.5,1.6,1.3,2021-04-19,0745,Aqua,MODIS,58,6.1NRT,307.5,10.7,D
29.774,76.853,377.3,1.7,1.3,2021-04-19,0745,Aqua,MODIS,100,6.1NRT,313.2,264.6,D
29.785,76.85,326.9,1.7,1.3,2021-04-19,0745,Aqua,MODIS,66,6.1NRT,310.6,17.1,D
29.783,76.845,333.7,1.7,1.3,2021-04-19,0745,Aqua,MODIS,79,6.1NRT,312.7,34,D
28.303,76.706,336.7,1.8,1.3,2021-04-19,0745,Aqua,MODIS,78,6.1NRT,315.5,39.5,D
28.093,77.5,328.7,1.6,1.3,2021-04-19,0745,Aqua,MODIS,53,6.1NRT,312.3,15.8,D
28.32,76.663,336,1.8,1.3,2021-04-19,0745,Aqua,MODIS,76,6.1NRT,314.5,35.5,D
29.174,76.842,320.2,2.8,1.6,2021-04-21,0730,Aqua,MODIS,61,6.1NRT,292.4,34.5,D
29.171,76.85,319.6,2.8,1.6,2021-04-21,0730,Aqua,MODIS,63,6.1NRT,294,34.8,D
29.301,76.203,300.9,1.1,1,2021-04-21,1655,Terra,MODIS,34,6.1NRT,288.2,5.4,N
28.438,76.626,334.1,1.1,1,2021-04-22,0815,Aqua,MODIS,68,6.1NRT,315.4,10.7,D
29.183,76.009,330.4,1,1,2021-04-22,0815,Aqua,MODIS,61,6.1NRT,312.5,9.3,D
28.274,76.842,336.8,1.1,1,2021-04-22,0815,Aqua,MODIS,74,6.1NRT,314.7,17.5,D
28.836,76.582,340.5,1.1,1,2021-04-22,0815,Aqua,MODIS,83,6.1NRT,309.2,29.1,D
28.437,76.616,348.5,1.1,1,2021-04-22,0815,Aqua,MODIS,90,6.1NRT,317.9,37.9,D
28.876,75.987,332.7,1,1,2021-04-22,0815,Aqua,MODIS,62,6.1NRT,316.4,10.3,D
